編號,車位類別,車位價格,車位面積平方公尺
RPRQMLKLNHPFFBF48CA,坡道平面,0,32.43
RPRUMLSKNHPFFBF96CA,坡道平面,0,
RPSQMLQKOHPFFAF09CA,一樓平面,2500000,23.98
RPUPMLPJOHPFFAF98CA,升降機械,1800000,8.56
RPWPMLPJOHPFFAF56CA,升降機械,1800000,8.56
RPOQMLPJOHPFFAF48CA,升降機械,1800000,8.56
RPSWMLTKNHPFFAF27CA,坡道平面,0,44.00
RPVOMLQLNHPFFAF56CA,坡道平面,0,23.98
RPSNMLKLNHPFFAF18CA,坡道平面,1400000,41.61
RPUNMLKLNHPFFAF38CA,坡道平面,1500000,41.61
RPSOMLKLNHPFFAF28CA,坡道平面,1770000,36.45
RPOPMLKLNHPFFAF97CA,坡道機械,0,34.16
RPPOMLKLNHPFFAF97CA,坡道平面,0,34.72
RPQNMLMJOHPFFAF08CA,坡道平面,0,28.41
RPQNMLMLNHPFFAF18CA,坡道平面,1900000,38.35
RPPQMLPJOHPFFAF58CA,升降機械,1800000,8.56
RPQPMLMJOHPFFAF28CA,坡道平面,2250000,39.63
RPTPMLKLNHPFFBF58CA,坡道平面,1800000,36.01
RPXOMLTLNHPFFAF07CA,坡道平面,0,34.20
RPWSMLLLNHPFFBF66CA,坡道平面,1700000,27.79
RPVSMLLLNHPFFBF56CA,坡道平面,1600000,27.79
RPPTMLLLNHPFFBF68CA,坡道平面,1900000,27.79
RPRPMLMLNHPFFBF58CA,坡道平面,1850000,39.78
RPUOMLPLNHPFFBF09CA,坡道平面,0,15.60
RPQQMLPLNHPFFBF88CA,坡道平面,0,44.88
RPQQMLPLNHPFFBF88CA,坡道平面,0,44.88
RPXOMLPLNHPFFBF76CA,坡道平面,0,
RPTRMLPLNHPFFBF66CA,坡道平面,0,44.88
RPUPMLSJOHPFFBF76CA,坡道平面,0,30.82
RPUPMLSJOHPFFBF76CA,坡道平面,0,30.82
RPOOMLQLNHPFFBF58CA,坡道平面,1000000,31.30
RPWQMLPLNHPFFBF86CA,坡道平面,2350000,44.32
RPWQMLPLNHPFFBF86CA,坡道平面,2350000,44.32
RPSSMLNJOHPFFBF98CA,坡道平面,2250000,30.97
RPSSMLNJOHPFFBF98CA,坡道平面,2250000,30.97
RPSSMLNJOHPFFBF98CA,坡道平面,2250000,28.45
RPWNMLSJOHPFFBF76CA,坡道平面,0,
RPQPMLPJOHPFFBF68CA,坡道平面,0,41.39
RPQOMLRLNHPFFBF88CA,坡道平面,0,34.38
RPUNMLMJOHPFFBF58CA,坡道平面,0,
RPWRMLQLNHPFFBF07CA,坡道平面,1800000,27.18
RPWRMLQLNHPFFBF07CA,坡道平面,1800000,27.18
RPWRMLQLNHPFFBF07CA,坡道平面,1800000,27.18
RPTSMLNJOHPFFBF09CA,坡道平面,2100000,30.97
RPUSMLNJOHPFFBF56CA,坡道平面,2000000,28.45
RPTRMLQLNHPFFBF76CA,坡道平面,0,41.20
RPUOMLSLNHPFFBF76CA,坡道平面,1800000,27.18
RPRPMLQLNHPFFBF98CA,坡道平面,2100000,47.24
RPWOMLSLNHPFFBF96CA,坡道平面,2150000,40.48
RPXOMLSLNHPFFBF07CA,坡道平面,2300000,40.48
RPWQMLMLOHPFFBF66CA,坡道平面,0,26.56
RPQPMLSKOHPFFBF09CA,升降機械,0,
RPRPMLSLNHPFFBF56CA,坡道平面,2150000,40.48
RPRPMLKLNHPFFCF48CA,坡道平面,0,26.42
RPVOMLKLNHPFFCF78CA,坡道平面,2000000,18.37
RPTOMLSLNHPFFCF76CA,坡道平面,2750000,25.45
RPSNMLKLNHPFFDF48CA,坡道機械,0,21.56
RPSNMLKLNHPFFDF48CA,坡道機械,0,21.56
RPVNMLNJOHPFFCF88CA,坡道平面,1100000,50.50
RPPOMLLLNHPFFDF38CA,坡道平面,0,39.56
RPPOMLLLNHPFFDF38CA,坡道平面,0,39.56
RPQPOLMJOHPFFDF78CA,其他,1400000,24.44
RPQPOLMJOHPFFDF78CA,其他,1400000,24.44
RPRNMLSJOHPFFDF09CA,坡道平面,0,37.10
RPRNMLSJOHPFFDF09CA,坡道機械,0,18.55
RPRPOLMJOHPFFDF88CA,坡道平面,2200000,23.03
RPTPMLNJOHPFFDF98CA,坡道平面,0,37.10
RPTPMLNJOHPFFDF98CA,坡道平面,0,37.10
RPXPMLOJOHPFFDF86CA,坡道平面,0,
RPSOMLKLNHPFFEF68CA,坡道平面,0,17.73
RPPPMLKLNHPFFEF48CA,坡道平面,0,22.84
RPPOMLKLNHPFFEF38CA,坡道機械,0,15.69
RPXOMLQLNHPFFEF17CA,坡道平面,0,23.92
RPRQMLPLNHPFFEF66CA,坡道平面,1950000,34.17
RPRNMLTLNHPFFEF76CA,坡道平面,0,29.20
RPORMLTKNHPFFGF96CA,升降平面,1500000,34.29
RPWNMLPKOHPFFEF86CA,坡道平面,1300000,25.02
RPVNMLRLNHPFFGF17CA,坡道平面,200000,37.98
RPSNMLRLNHPFFGF86CA,坡道平面,1800000,37.98
RPPSMLQLNHPFFGF96CA,坡道平面,1700000,37.98
RPWNMLRLNHPFFGF27CA,坡道平面,1900000,37.98
RPQOMLRLNHPFFGF76CA,坡道平面,1850000,37.98
RPOOMLRLNHPFFGF56CA,坡道平面,1700000,37.98
RPXNMLRLNHPFFGF37CA,坡道平面,1800000,37.98
RPPOMLRLNHPFFGF66CA,坡道平面,1800000,37.98
RPPOMLMLNHPFFGF78CA,坡道平面,0,
RPTQMLRLNHPFFGF27CA,坡道平面,1750000,37.98
RPVOMLRLNHPFFGF27CA,坡道平面,1800000,37.98
RPTPMLRLNHPFFGF17CA,坡道平面,1850000,37.98
RPWOMLLKOHPFFGF76CA,坡道平面,0,20.24
RPQQMLRLNHPFFGF96CA,坡道平面,1700000,37.98
RPRNMLLLNHPFFHF88CA,坡道平面,2250000,37.84
RPPOMLLLNHPFFHF78CA,坡道平面,0,37.61
RPXNMLKLNHPFFHF76CA,坡道平面,0,30.21
RPVPMLSJOHPFFHF47CA,坡道平面,1900000,34.58
RPSNMLKKOHPFFHF88CA,坡道平面,0,36.14
RPSNMLKKOHPFFHF88CA,坡道平面,0,36.14
RPSNMLNJOHPFFHF09CA,坡道平面,2000000,36.06
RPQPMLMLNHPFFHF09CA,坡道平面,0,38.90
RPQPMLRLNHPFFIF07CA,坡道平面,0,36.69
RPSNMLPLNHPFFIF86CA,坡道平面,0,40.41
RPSNMLTKNHPFFBF56DA,坡道平面,1200000,23.94
RPWNMLKLNHPFFBF78DA,坡道平面,0,25.09
RPSOMLKLNHPFFDF68DA,坡道機械,0,24.63
RPQNMLKMNHPFFEF58DA,升降平面,1300000,30.25
RPRNMLTLNHPFFDF76DA,坡道平面,2200000,30.24
RPRQMLTKNHPFFDF96DA,坡道平面,1500000,34.34
RPWNMLQLNHPFFEF07DA,坡道平面,1400000,28.30
RPORMLLLNHPFFGF98DA,坡道平面,2500000,32.54
RPTNMLMLNHPFFHF66DA,升降機械,1300000,13.59
RPROMLKLNHPFFBF48EA,坡道平面,1800000,22.08
RPPQMLLJOHPFFGF88DA,坡道平面,1800000,28.54
RPRNMLKLNHPFFBF38EA,坡道平面,0,
RPSQMLMLNHPFFHF86DA,坡道平面,2000000,37.94
RPXNMLKLNHPFFBF98EA,坡道平面,2100000,34.75
RPWNMLRKOHPFFIF67EA,一樓平面,0,
RPWOMLRKOHPFFEF37EA,坡道平面,0,30.89
RPPNMLTLNHPFFCF56EA,坡道平面,0,
RPVPMLMLOHPFFEF96EA,坡道平面,0,24.40
RPTOMLNJOHPFFDF09EA,坡道平面,1680000,35.83
RPPOMLLLNHPFFBF38EA,坡道平面,0,
RPRPMLLLNHPFFBF68EA,坡道平面,0,
RPRPMLLLNHPFFBF68EA,坡道平面,0,
RPRPMLLLNHPFFBF68EA,坡道平面,0,
RPRPMLLLNHPFFBF68EA,坡道平面,0,
RPUQMLKLNHPFFHF86DA,塔式車位,800000,
RPOPMLSKOHPFFBF98DA,坡道機械,0,
RPPRMLLLNHPFFGF09DA,坡道平面,2000000,31.40
RPPQMLQLNHPFFGF86DA,坡道平面,1800000,29.82
RPOPMLTLNHPFFGF96DA,坡道平面,1800000,33.10
RPQNMLKLOHPFFCF38DA,坡道平面,0,15.88
RPWSMLRLNHPFFBF37DA,坡道平面,1600000,21.52
RPWQMLLLNHPFFAF09DA,升降機械,1600000,8.58
RPXQMLLLNHPFFAF56DA,坡道平面,2850000,21.46
RPXQMLLLNHPFFAF56DA,坡道平面,2850000,21.46
RPXNMLOLNHPFFIF27CA,坡道機械,0,
RPUNMLPJOHPFFIF96CA,坡道平面,0,41.48
RPROMLLLNHPFFIF09CA,坡道平面,0,
RPXOMLPLNHPFFIF47CA,坡道平面,0,54.40
RPVNMLPLNHPFFHF07CA,坡道平面,0,27.28
RPVPMLPLNHPFFHF27CA,坡道平面,0,30.99
RPUPMLLLNHPFFHF76CA,坡道平面,2100000,33.22
RPQOMLLLNHPFFHF88CA,坡道平面,0,36.60
RPWOMLPKOHPFFGF17CA,升降機械,0,13.93
RPOPMLMLOHPFFGF88CA,坡道平面,0,14.08
RPOPMLMLOHPFFGF88CA,坡道平面,0,14.08
RPOOMLSLNHPFFGF66CA,坡道平面,0,23.39
RPVOMLSKOHPFFEF17CA,坡道平面,0,42.15
RPRNMLMJOHPFFEF58CA,坡道平面,0,13.04
RPQPMLLLNHPFFEF68CA,坡道平面,600000,39.80
RPPQMLPLNHPFFEF09CA,坡道機械,600000,15.23
RPSQMLMLNHPFFEF09CA,坡道機械,1100000,22.22
RPSNMLQKOHPFFDF09CA,坡道平面,0,20.12
RPSNMLQKOHPFFDF09CA,坡道平面,0,20.12
RPSNMLQKOHPFFDF09CA,坡道平面,0,20.12
RPROMLOJOHPFFDF78CA,坡道平面,1950000,34.63
RPUNMLQKOHPFFDF66CA,坡道平面,0,59.18
RPUNMLQKOHPFFDF66CA,坡道平面,0,59.18
RPVOMLOJOHPFFDF56CA,坡道平面,2000000,34.63
RPUQMLPLNHPFFDF86CA,坡道平面,0,
RPTOMLQLNHPFFDF66CA,坡道平面,0,
RPWNMLMLNHPFFCF98CA,坡道平面,0,
RPUOMLSLNHPFFCF86CA,坡道平面,1500000,35.19
RPSNMLSLNHPFFBF09CA,坡道平面,0,
RPSTMLRLNHPFFBF96CA,坡道機械,0,25.34
RPSRMLPLNHPFFBF56CA,坡道平面,0,28.06
RPSRMLPLNHPFFBF56CA,坡道平面,0,28.06
RPQSMLLLNHPFFBF68CA,坡道平面,0,24.58
RPQSMLLLNHPFFBF68CA,坡道平面,0,24.58
RPXNMLQLNHPFFBF76CA,其他,1200000,5.69
RPOTMLLLNHPFFBF58CA,坡道平面,0,28.87
RPUNMLMLNHPFFBF68CA,坡道平面,0,23.87
RPSTMLLLNHPFFBF98CA,坡道平面,0,21.84
RPSTMLLLNHPFFBF98CA,坡道平面,0,21.84
RPPQMLLLNHPFFBF38CA,坡道平面,1800000,29.05
RPTNMLLLNHPFFBF48CA,坡道平面,0,29.94
RPRNMLLLNHPFFBF28CA,坡道平面,0,30.72
RPSOMLSJOHPFFAF98CA,坡道平面,1600000,34.41
RPROMLSJOHPFFAF88CA,坡道平面,0,34.41
RPROMLSJOHPFFAF88CA,坡道平面,0,34.41
RPPSMLLLNHPFFAF48CA,坡道平面,1460000,34.26
RPUOMLSJOHPFFAF56CA,坡道平面,1600000,34.41
RPSNMLMLNHPFFAF38CA,坡道平面,2000000,38.35
RPPOMLSJOHPFFAF68CA,坡道平面,1900000,34.41
RPUOMLLLNHPFFAF58CA,坡道平面,2100000,22.87
